message_id,conversation_id,message,message_number
51919,wamid.HBgNNTIxNTUyNzY1Nzc5MRUCABIYIDM2QjhBNkQyRDc0M0E5OEU2ODUzOEI3MEYyQUY0NDM4AA==,Gracias,1
51920,wamid.HBgNNTIxNzk3MTAxODUyNxUCABIYIEMxMkFENDI0NjlBQzk2NTY1NkI0NEQzRjlGODAzMUUwAA==,Gracias,1
51921,wamid.HBgNNTIxNzEyMTA3OTY1NRUCABIYIDg5Q0Y0REUwM0E2REE4QTE3QTEzMDJEQzQyRTREQzU0AA==,Gracias,1
51922,wamid.HBgNNTIxNzEyMTA3OTY1NRUCABIYIDE0RjQ5RDYzRDdCOTM3MjQyMUZFQkU0MzlFOTM0RkY5AA==,Podría enviarlo a otra doctora,1
51923,wamid.HBgNNTIxNzcxMjIyMDA5NxUCABIYIDRCMkEwMTg0MjlBMTk0OTY4OUU1QTA0M0EyNTc5RENFAA==,Gracias,1
51924,wamid.HBgNNTIxMjI0MTA3MTgxMBUCABIYFDNBQUMwQURCRjQxOUE5NkMwNzM1AA==,Gracias ??,1
51925,wamid.HBgNNTIxMjIyNDcwNzg3OBUCABIYIDM1M0I4RTMxNkNCNEMyN0E1QjcxNDEwRDBCOUUzQ0NGAA==,Gracias,1
51926,wamid.HBgNNTIxNTU0MTM5MTcxMxUCABIYFDNBMjQ0Rjc0RjA5OUU1RTMxODA1AA==,Hola,1
51927,wamid.HBgNNTIxMjIyMjk5MzE2NxUCABIYFDNBNTc0OUQyM0M1Njk5RkM1RkFDAA==,Siii,1
51928,wamid.HBgNNTIxNjY0NzE3NTU3NBUCABIYIERCRTY0ODI1MDIwNjI4OTFGNTA4NTlDQjBGRUUzNTM4AA==,Gracias,1
51929,wamid.HBgNNTIxNzEyMTA3OTY1NRUCABIYIDIxRDg2OEJDODNDMEUxMjczNDY5QjYzMTcxQUQwOUI0AA==,Pediatra,1
51930,wamid.HBgNNTIxNzcxMTU5OTAzOBUCABIYFDNBMTA5RjQ0RUFGM0IwREQxM0E1AA==,Sí claro muchas gracias,1
51931,wamid.HBgNNTIxNzEyMTA3OTY1NRUCABIYIEU0RTQzMEY4NzVEMDEyNTAxMzg5NUQyODIxOTM0QUQ2AA==,Gracias,1
51932,wamid.HBgNNTIxNTUxNjg3NTAxNRUCABIYIEQ0N0FGMDU3NTA4MTVEREY3QzFCRjRGMzcxQzBERTI4AA==,Gracias por comunicarte con Mayalip. ¿Cómo podemos ayudarte?,1
51933,wamid.HBgNNTIxODExNDgxOTE5OBUCABIYIDRCOTlDOUY1OUZFQzYyRTdEQzU5ODQ4RDMwRTYyQjgzAA==,Listo,1
51934,wamid.HBgNNTIxNTUxMzAwMjA4NRUCABIYIDU4OTJERjNGOEM2M0M0RjRCQTFGNUYzNDIyQUZGQTM3AA==,Recurso multimedia enviado: image/jpeg,1
51935,wamid.HBgNNTIxNTUzNzI3NDY1NxUCABIYIERDN0M0OTk3MUE0OTQzQTRBQjg1QTNFRkE5RUE5RDQwAA==,Gracias,1
51936,wamid.HBgNNTIxODk5OTM2ODM1MRUCABIYIDU5OTYzQkI5OTM0MDU0NDEzRjZCRTA2M0JCNUI1MTM3AA==,"Listo ?? 
Muchas gracias ??",1
51937,wamid.HBgNNTIxNjE0MTI3NDc0MhUCABIYIEMyM0RBQzc2MTU2RDhGNzI5Rjg3OUIyMTU0N0M0NDYzAA==,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible. 
Horario
Lunes a Viernes 4p.m a 8p.m
Sábado 10a.m a 2p.m",1
51938,wamid.HBgNNTIxODk5OTM2ODM1MRUCABIYIEUxOTM5Q0NGOTRGMDIyNTY0MkVFQkQ2RUU1RTVENDYxAA==,Recurso multimedia enviado: image/jpeg,1
51939,wamid.HBgNNTIxNTU4MDg0NDAzNRUCABIYIERFMzkxM0RFRThDOEIxMkU3N0M4MTc3NzFDODQwRjExAA==,Gracias,1
51940,wamid.HBgNNTIxOTgxODI5MTM1NRUCABIYFDNBNDA2MEM0QjQxQzZGQzk5QTg3AA==,Gracias,1
51941,wamid.HBgNNTIxMjI5MTc1NDU5NRUCABIYIDRCRDlEN0YzNjdDOTQ4NkEzRUQ3RDg2RUUyOTExNTk3AA==,Muchas gracias,1
51942,wamid.HBgNNTIxODMzMjYxMzk5NBUCABIYIEI5NjNDMjIxNTdBN0FEN0Q3QTNCNkI1QTgzNjNFRUVCAA==,Excelente muchísimas gracias,1
51943,wamid.HBgNNTIxODExNjAwMjQ5ORUCABIYIDM4QjlGMEYwM0ZGOTAyNjAwMEZBNjQwRkE3NTdDMjMzAA==,"Buen día.
Muchas gracias",1
51944,wamid.HBgNNTIxNTUxMDYxMjAwMxUCABIYIEU4ODdEN0NDRkZENjI3MzJCNzRDQTY2QkVGNDk5NUE5AA==,Gracias,1
51945,wamid.HBgNNTIxNDQyMzU5OTQxMRUCABIYFDNBNTQ1OTFDNEZEQUUyNzU0MjAxAA==,"Hola buenos días muchas gracias, ya tome la plática mil
Gracias",1
51946,wamid.HBgNNTIxMzMxODk1OTEyMxUCABIYFDJGNkFCMjlBN0UxNTAzOTE5RUYyAA==,"¡Hola! ¿Cómo estás? Muchas gracias por contactarme, este es el teléfono del Dr. Oscar Maldonado. 

Para citas puedes agendar al número:?? 333121.5442??Domicilio CHG Consultorios Nebulosa #2956, Col. Jardines del Bosque, Gdl contamos con Valet P",1
51947,wamid.HBgNNTIxNTUzOTg3Mjc5OBUCABIYIEY1NUFBNTc2MDY0Q0Q2MDc5RTgwNEZBMjA5NzkxRTlFAA==,"Gracias por comunicarse con la Dra Karla Guzmán ???????. Si requiere una cita para su pequen@ ????, por favor deje su nombre completo y teléfono para ponerme en contacto a la brevedad. ??",1
51948,wamid.HBgNNTIxOTk4MTQ3NjgwORUCABIYIDA1RThBMDRCNTNFNjRBMTM1MEQ2MTI3RkMxM0MyN0E0AA==,Buenos dias.,1
51949,wamid.HBgNNTIxNTUxMzc1NDU5ORUCABIYFDNBNTFFMzc3RjgzRUY3MTM0MkUwAA==,Gracias,1
51950,wamid.HBgNNTIxNDQ0NzEzMjYwORUCABIYFDJGMzZDNEY3MUIwNDc5RUQyN0M1AA==,"Gracias por tu mensaje. En este momento no estamos disponibles, pero te responderemos tan pronto regresemos. Puede agendar cita
llamando al teléfono 4448169956 de lunes a viernes en horas hábiles",1
51951,wamid.HBgNNTIxMzUyMTAzMzM1MxUCABIYIEJDNTVCOEMwQjQyMTgwRDFGMEY5MTdCOTc5NzU0NkU2AA==,Ya nunca nos van a mandar muestras?,1
51952,wamid.HBgNNTIxNTUzNzA5Mzc0OBUCABIYIDM2Q0M4OTZFQjhDRjU2QUEzREQ2N0U2REZCNjYzOEI1AA==,Hola gracias,1
51953,wamid.HBgNNTIxNDc3MTU3MTI2MhUCABIYFDNBN0U2N0NCQzM3MzY3OTA5NUQ4AA==,Gracias,1
51954,wamid.HBgNNTIxMzMzMTQwNjY0NhUCABIYIDI4QUNFRDBFMDE4OTg1MEE0OTc3RUIwRTdDNjdBMkM0AA==,??,1
51955,wamid.HBgNNTIxODk5OTYwNjY5NBUCABIYIDgwOTMwNzg5QjkxNzdEOUI3MTExN0M0NDM4QzgzMDdFAA==,Gracias saludos,1
51956,wamid.HBgNNTIxNTU2NjMwODY2NhUCABIYIEMzNEUyOTFFRjE2RTUyRERBOUY2QjQ1OTdERjk0M0VFAA==,"En estos momentos estamos fuera del horario laboral 
Recuerda que el número para citas es: 55 32 29 25 73
O bien puedes agendar en el siguiente link: https://fb.com/book/bajadepesoconhomeopatia/
Si tienes dudas respecto a tu tratamiento espera",1
51957,wamid.HBgNNTIxMzMxNDE1MjAxMBUCABIYIEJDMkE5QzMyOUM0MUI4M0QyQUFBQjlBNkFDNUVDMjcxAA==,Han sido muy prácticas,1
51958,wamid.HBgNNTIxNDQyMTIyMzQ0OBUCABIYFDJGQTFBMkU3QTlEQTRGOTk3NkM2AA==,"Gracias por comunicarte con Dr. Hugo Simroth N. Por favor,  en qué puedo ayudarte.",1
51959,wamid.HBgNNTIxNTUzMTQ2MzA1NRUCABIYIDE1RTA4RkIxQjdFQ0YwRERFMzA2RDAzQkJGNzZGRkUwAA==,Gracias ??,1
51960,wamid.HBgNNTIxMjIyNDY5MzIxMBUCABIYIDFFQUQ0RTQ5MkNEODUyRTRGMEVGQTBBMkI4NTBGQ0JBAA==,Ya quedó,1
51961,wamid.HBgNNTIxMzMzNTAzMjgzNhUCABIYIDBFMDU0QzlEMkJBM0NCRjlFNTg4MEYyNjE1NTM5MDNDAA==,"Muchas gracias por tu mensaje en un momento te respondo, un placer poder servirte.",1
51962,wamid.HBgNNTIxNjY5MTU5MDg0NBUCABIYIEE1RjQ0MTk4MjJFM0REMzc3RDIzN0M1QzdBMDMzN0IwAA==,"Gracias por comunicarte con Pediatra Carlos Alcantar. ¿Cómo podemos ayudarte?
?? Citas 6696883313",1
51963,wamid.HBgNNTIxMzMxNzU5NzQzNBUCABIYFDJGQ0U2NjFDN0I0N0U4QTI5NUM1AA==,"Gracias por tu mensaje, en este momento no estamos disponibles (lunes a viernes 10 am a 8pm, sábado 10am a 2pm).
Citas al 3338170850 en el horario de recepción / Lunes a viernes 10am - 2pm y 4-8pm, sábado 10am - 2pm. 
Dra. Evelyn Arias Endocrin",1
51964,wamid.HBgNNTIxNTU2MDA5ODQ0MRUCABIYFDNBQTNGQTE0NkIzNzZDRDlFMUYzAA==,Hola ! Muchas gracias!,1
51965,wamid.HBgNNTIxNTU1NDM1NjU4NRUCABIYFDNBMjUxMjE5RTlCQzIxNTM0MzgxAA==,Gracias,1
51966,wamid.HBgNNTIxNDYyNjIxMDg2OBUCABIYIENCNEVDRUM4NUEzQzZDNkFEMzA3Q0EzNzZFMDBCNDc1AA==,Gracias,1
51967,wamid.HBgNNTIxNTUyOTU1NTkxORUCABIYFDNBQjc4Nzc4OEU1MkJDQkNFRTdEAA==,Gracias,1
51968,wamid.HBgNNTIxNTUyNTY0ODM3OBUCABIYFDNBQjFGRkJCQkE3MDc0RUM0MkUzAA==,Registrada,1
51969,wamid.HBgNNTIxNTU0MzI4MDQxORUCABIYIDFFNTg0MDEyMzU2MUNEODEzRjAzOEE1NDlDRURENjkwAA==,"Gracias por su mensaje. Por este medio me es imposible atenderlo, por favor marque a la clínica al tel. 5557882225 le atenderá la secretaria para informarle de horarios de servicio y  consultas. Gracias",1
51970,wamid.HBgNNTIxNjYyMjk3NjE3ORUCABIYIDJCQUQzQzFFOTgxMTNENjUwNTlCMjE3RDdERDg3RkYyAA==,Gracias por comunicarte con Chu'uch Grupo Pediátrico. ¿Cómo podemos ayudarte?,1
51971,wamid.HBgNNTIxMzMzODIyODU3NRUCABIYIDgyRUE1OUZENjQ5NUQxMEEyNUU5Q0FGQTlEMjk0RDA1AA==,Listo muchas gracias y bendecido día !!,1
51972,wamid.HBgNNTIxNTUyNDQ4MzIzORUCABIYIDI3MzQ2MjU3OUVCNkNFRUJGNUNFNTlEM0RBMjhBN0QwAA==,"Gracias por escribirnos.

AVISO ????????

1.-Para agendar su consulta médica es necesario  el 50 % de anticipo  por medio de transferencia o depósito , concepto de pago : "" consulta médica "" para asignarle un horario.
2.- Envie foto de com",1
51973,wamid.HBgNNTIxNDQyMzU5ODI4NBUCABIYIDY4NThCNTkyOTZBQjAwQkNDOEM2MzU4QTVFN0Y1MEZCAA==,Muchas gracias,1
51974,wamid.HBgNNTIxNzc3MjExMDM2ORUCABIYIDdCMjU5OERDODIxQjFDQjBFM0Q3MDZERjE2NTc1MTU4AA==,????????????,1
51975,wamid.HBgNNTIxMzMzMTU3MTI5MhUCABIYIDdEREM4M0NCRTYwMjc4NjFFQTM3MUQ3MkJENEM5QkRCAA==,"Gracias, saludos.",1
51976,wamid.HBgNNTIxNDg3MTA3NDY2NxUCABIYFDNBNDYwRDQzNkM1NEY2MzVFQjU4AA==,Gracias,1
51977,wamid.HBgNNTIxNTUyMTcxNjAxMhUCABIYIEQ5NTQ1RDhEODcwOTgxRTQzMkYyRDgxMzVGNDIwRkJGAA==,Gracias por comunicarte con Dr Cuellar. ¿Cómo podemos ayudarte?,1
51978,wamid.HBgMNTIyMjI5NjU3OTU3FQIAEhgUM0EwQUJENkFGRDc2MTNGMzhEOUIA,Muchas gracias,1
51979,wamid.HBgNNTIxNzMzMTAwNjc1ORUCABIYIEE0MUJFNDZDRjVCQTAxNjI1MDE5NDZFMkMyNEY0ODEzAA==,"*MENSAJE AUTOMATICO*
Gracias por comunicarte a Pediacard Asistencia Pediatrica.
¿Cómo puedo apoyarte? *ESCRIBE TU DUDA* y en cuanto me desocupe te contesto. 

*HORARIO DE CONSULTA* 
*LUNES A VIERNES*
12:00 a 2:00PM y 6:00 a 8:00PM
*SABADOS",1
51980,wamid.HBgNNTIxNDQ5MjA0MDQwNxUCABIYIEM4REFFOTVGNkI3NUM1MzhGN0MwNDg4MDkwNDY5NjhDAA==,Buen dia gracias,1
51981,wamid.HBgNNTIxMzMzMjAxMjA3NRUCABIYIDdCMUM1MUNBRDA2RkE5NDMwQkRGNTI5MTkyNUYwMTZFAA==,Claro,1
51982,wamid.HBgNNTIxOTUxMTQ2MzUyMBUCABIYIDkyODY4N0JBQUQwQzRBNkVCQ0NDMjFDOTFDNkVFOUYwAA==,Muchas gracias,1
51983,wamid.HBgNNTIxNTUxMzU4MzU1NRUCABIYIDIyRTIyMzM4NTU4NjNCQkI3MkNFOUVDNTk0QjAzMTNFAA==,Gracias,1
51984,wamid.HBgNNTIxNTUxMzQ0MzMzMxUCABIYFDVFRDYwODQwODYzMThDMDYyMTEzAA==,"Hola no me deja registrar
Recurso multimedia enviado: image/jpeg",1
51985,wamid.HBgNNTIxOTUxMjIxNDE0ORUCABIYIDVBN0E5MDk2QTM2QzA3Q0NGMUUzNzRGRUM1NUQzMzcwAA==,Muchísimas gracias,1
51986,wamid.HBgNNTIxOTUxMjIxNDE0ORUCABIYIDJEOEU0NEM1NjY5QkJFNEUzRkREMDYzOUQ5Q0FDRjc2AA==,Lo tomaré,1
51987,wamid.HBgNNTIxNzEyMTE4MDg5ORUCABIYFDNBRkEyMERBNDQ4M0Q2QzNCNjUyAA==,Graciss,1
51988,wamid.HBgNNTIxNDQyMzA1NjYzNhUCABIYIDlEODEwNDk2REFFQkEyMzhCMEEzRjE5MEI4OEQ1QzRGAA==,Necesito q me la fscilitenpara promoverla,1
51989,wamid.HBgNNTIxNTU0MDM3MDIxMhUCABIYFDNBNzhFREVCMjg5MjcwRkM3OUZEAA==,"Listo, ya me registré!! 
 Buen día ??",1
51990,wamid.HBgNNTIxNTUxODA4ODAyMhUCABIYFDNBMTNDNjlCQzUwMzFBRDZCOUI0AA==,Muchas gracias,1
51991,wamid.HBgNNTIxODQ0NDI3MzgxORUCABIYIEY1QTRDMDc0M0Q5MTY0RTk4M0E5RENDQTdDODU3ODk3AA==,Hola buen días muchas gracias saludos,1
51992,wamid.HBgNNTIxNjE4MTA2NDA0NxUCABIYFDNBN0ZENzg3NUIyMDE4RkYzODMyAA==,Gracias !!,1
51993,wamid.HBgNNTIxOTIxMTI1NzIwMRUCABIYFjNFQjA5Mzg1MUI2NzM3MEU1MEZFOTEA,es  una  segunda  sesion,1
51994,wamid.HBgNNTIxNTU0NTQ2NDE3MhUCABIYFDNBOTM5NTcyOEZCNzUwQkRBRkFDAA==,Gracias,1
51995,wamid.HBgNNTIxNTUxNzMxOTgyNBUCABIYIERFREMyRjQ1RDU1Q0UyM0RBNkM3NTJBQTRCMTkyOTc1AA==,Muchas gracias,1
51996,wamid.HBgNNTIxMjM4MTA5NTE0MRUCABIYIDQyOTZBOTUzNjhEOUQ0RkRFRDkzMUQ2MUMwNTIzOUJDAA==,Buenos días muchas gracias,1
51997,wamid.HBgNNTIxNTUyMTUzMzkxOBUCABIYIDhDNUEzQzA4RTJFNjJFQjZENTkxNDNFOUNCMTI4NDZFAA==,"Me hackearon mi WhatsApp y mi correo electrónico, estoy en espera de recuperar",1
51998,wamid.HBgNNTIxOTIxMTI1NzIwMRUCABIYFjNFQjAwNDJGNzg0MjFDMUE5MDk5MzcA,persdon perdon por que  estube en la anterior,1
51999,wamid.HBgNNTIxMjcxMTIyODc1NxUCABIYIDVGMkIwNDE1RkQxMTlBMUY3OURFOTAxRUU5MzI5OTNEAA==,Buen día le agradezco  ya me registré.  Hasta mañana.,1
52000,wamid.HBgNNTIxNTUyMTUzMzkxOBUCABIYIDMzMTAzOTYzQjAyNjc1NjQ2NTI4MjM0QUI5RDdBNjg1AA==,No puedo inscribirme en este momento,1
52001,wamid.HBgNNTIxNTU2Njk4MTExNBUCABIYIDQ2QkZDNjE5OTNBMTc1RDJERDRDNzY1QTNGNjk2NUY0AA==,Excelente,1
52002,wamid.HBgNNTIxOTUzMTA5Mjg0NhUCABIYIDBCNTY5ODM5MjE5OTEzRUU0MzM0NzUzRERBQkRGRUZFAA==,Claro que si mi estimado,1
52003,wamid.HBgNNTIxODEyMDIyMTk2NxUCABIYFDNBNEU3NzE3MkE0N0NEQTM5OEMxAA==,Gracias,1
52004,wamid.HBgNNTIxNTUyMzE3NjQ1MBUCABIYFDNBMDJBNDI5QTZDQUY5ODU2OTU2AA==,"Ok, gracias",1
52005,wamid.HBgNNTIxNDc3MTY5MTQxNxUCABIYIDZEQzlGREMxRjhGRkZGMjI2QjdGMDRFOUJBMDdBQzdEAA==,si estoy listo....gracias,1
52006,wamid.HBgNNTIxNDYyNjIxNDc0ORUCABIYFDNBNUE4MDFBMTEzMDMyMEY4RTQ4AA==,Hola buen día muchas gracias,1
52007,wamid.HBgNNTIxMzMzNDY2NjYxNRUCABIYFDNBQzdEOEM5QzFFQzIxQjJENUYxAA==,No me deja registrarme,1
52008,wamid.HBgNNTIxODMzMTU0NTY1OBUCABIYFDNBOUE0OTc3OTQwNzg3OEI2NDVDAA==,Gracias,1
52009,wamid.HBgNNTIxOTk5MTI5ODk2MRUCABIYFDNBNkNGMEUyQTI0MzIwQTM0MUNGAA==,Gracias ya inscrita,1
52010,wamid.HBgNNTIxNDQyMTU3NzYyMRUCABIYIDgzRkY4MUFCQzgwOTc2MkE1RjU2OEREOTg0MjREQTMyAA==,Muchas gracias,1
52011,wamid.HBgNNTIxMjIyODMyNDQwMBUCABIYIENEMzdDMDEyMDkyMTQ0RUEwMTI1QjdDNDU4OThEN0RFAA==,Gracias ahi estare,1
52012,wamid.HBgNNTIxNTU2MjE4MjQ3ORUCABIYIDA4NzNDQTI0MTVEMjM2NTAyODc3QUYzNzg1OTE2RDQxAA==,Gracias,1
52013,wamid.HBgNNTIxMjI4MTc3NDQ2OBUCABIYIDhDODU3QTlBRDEwNUZGQkNGODNFMjZCMzlGNzNFQUMwAA==,Gracias,1
52014,wamid.HBgNNTIxNzc3MTYzNTg1MhUCABIYIENEQ0VEQkM5NzlCMDhDQkI0QjAwRDdGNzg5RkJBRDBEAA==,"Hola buen día, muchas gracias",1
52015,wamid.HBgNNTIxOTYxMTY4MzQ3NBUCABIYIDMwNjFDMjc4NDM0N0U4MDcyODRGMEU2Qjg3RTNFODIyAA==,"Buen día, gracias",1
52016,wamid.HBgNNTIxNDE1MTM5MTQ2NhUCABIYIDI0MDY5QzcyMUI1MzY1NEZFM0FEMThBM0Y5QTcwMENDAA==,"Buen día , gracias se lo haré llegar a la Dra",1
52017,wamid.HBgNNTIxODMzMjE4NjU2NxUCABIYFDNBMkY5ODFFRjMxQkM5QjIyQ0I4AA==,Gracias,1
52018,wamid.HBgNNTIxNTU4MTc3MjQ5NBUCABIYIDhGRjUwOUIxMzM5QTMxMTMyQzE1MUVDNUE1MUQ3Q0E0AA==,Hola esta clase se grabará para verla más tarde? Disculpe la molestia esque trabajo en la mañana ??,1
52019,wamid.HBgNNTIxMjI4MTA4MzI3OBUCABIYIDhGRTk2RUQ2REIxRkI4MDFFNUQ2QzcxOTI0MTBDOUIyAA==,Gracias,1
52020,wamid.HBgNNTIxNzIyMjYxNjIxNxUCABIYFDNBODY0OTExOTg5RjUwRkZFMzcxAA==,"Gracias, con gusto",1
52021,wamid.HBgNNTIxNjE4ODE1MDM4OBUCABIYFDNBRUMzRjg1Njc3RDZFMDU3NDgxAA==,Hola gracias,1
52022,wamid.HBgNNTIxMjIyNTMyMjc3NRUCABIYIDU2MzYxM0ExNUUyMTgwOTU3MDg4NUI2MTE4QTA2MDMyAA==,Gracias,1
52023,wamid.HBgNNTIxOTYzMTA2MDYxORUCABIYIDUyNTE2NDIwOEQ0ODg0MTYwOTJDNDYwMTVCRjEwQTMyAA==,Gracias,1
52024,wamid.HBgNNTIxMzMzMTE3NTM4MxUCABIYFDNBNTc0N0NDMkYwMjU5OEZFQzc0AA==,??????,1
52025,wamid.HBgNNTIxNDI3MTg5ODM1NBUCABIYFDNBMkY0MzEzNzk5RTNGNjU1N0M4AA==,Ya  está registrada,1
52026,wamid.HBgNNTIxNjE0MTQyMTM0NxUCABIYFDNBM0I1Mzg2QTg4NkE5QUFGMkIzAA==,Gracias,1
52027,wamid.HBgNNTIxNTU4MjUxNTg3NhUCABIYIDhCRkQ2MjIwQ0ZDMTFCOTVGNjE4QjhFMUQ4M0YxMzUyAA==,Muchas gracias,1
52028,wamid.HBgNNTIxNTU2NDQ3MzUzMBUCABIYIEE1NTYxQjJFNjhGMEU5RTA3MjkyNkY0RDZDNUUzRDJBAA==,Gracias,1
52029,wamid.HBgNNTIxMjM4MTQ1NzE1MhUCABIYFDNBQkIzODc3M0VEMTI0QzJFMEY1AA==,Muchas gracias,1
52030,wamid.HBgNNTIxNjYyMTU1NDM1OBUCABIYIEZGRjFGQTQ3QTA5NDZDMDQ3RTJCMzY1Qjk3NTk3MzVEAA==,Gracias,1
52031,wamid.HBgNNTIxODE4MzYyNzE4MhUCABIYIEQzNUM5MjMwNjY2NjdDNjVEMjc3NDVEMTUxQzczMjVEAA==,"Gracias por tu mensaje. En este momento no podemos responder, pero lo haremos lo antes posible.",1
52032,wamid.HBgNNTIxNTUzNDU1MTEzMhUCABIYIEQ3REM1NUU1RTA4OTYwRDA5ODc3N0JDMkVCNTRBNTY4AA==,Gracias,1
52033,wamid.HBgNNTIxNTU4NTgwMDE1MRUCABIYFDNBMzNEODhCNjY1M0VCODlGREUyAA==,Va!,1
52034,wamid.HBgNNTIxMzMzNDU0NTQ5NxUCABIYIDUzNkEzNkJFQUQxMEQyNTlEMTEyRDNCOTFGREU3QjdGAA==,Bien gracias,1
52035,wamid.HBgNNTIxNDQyMjE5MDkwORUCABIYFDNBQUM3RTJGRDczQUE1REI5Nzc4AA==,Gracias,1
52036,wamid.HBgNNTIxNTUxODQ1NDI1NhUCABIYIEM3NTIzNUU5RTcxQUY2NERGNTAwNjIwMDEwRjVBNDE0AA==,??????,1
52037,wamid.HBgNNTIxNTU1NDU0MzQyMxUCABIYIEY2ODIyRjU3OTY4RUFBQkE1MTNBOTU0Q0RGQzkzQUY3AA==,La fecha...dice 3 de abril... Es correcta.,1
52038,wamid.HBgNNTIxNDQ0MjAxNzgzMxUCABIYFDNBRUU2NTQ3OUNBRjc3QkRFQ0FEAA==,Gracias,1
52039,wamid.HBgNNTIxNTUyMjAyNDk2NxUCABIYIEVBRUE0Q0M2M0FENzUzM0FEQUE4MDIxQTA5QTlBM0Y5AA==,"Excelente, muchas gracias",1
52040,wamid.HBgNNTIxNDYyMjIwOTgzORUCABIYFDNBRjlBMENGQjIzRjMyMjYyRTRCAA==,"Buen día,gracias",1
52041,wamid.HBgNNTIxNTU1NDU0MzQyMxUCABIYIDNBNzBBOUIxMUJENDMzNzAzQTExRTFGRTk2NkVEQjM5AA==,Ya tengo compromiso. Pero me registro.,1
52042,wamid.HBgNNTIxNTUzNzI2ODAxORUCABIYFDNBQjJBNzZERkIzNzI5QUU5QTVFAA==,Gracias,1
52043,wamid.HBgNNTIxNTUzNzI2ODAxORUCABIYFDNBRDNFRDRGNTI5NkI3RUQ2RjgxAA==,Buen dia,1
52044,wamid.HBgNNTIxNDQ0MjE5MjA1NhUCABIYIEY3NjAzN0Q2OUQ5NTZFNTEwMjU3QkQ2RDMyMDI5NjNFAA==,Gracias a esa hora no puedo,1
52045,wamid.HBgNNTIxNTU0MTEyNzUxMxUCABIYIDRERUZBRUFFQzYxMTNDODkxNTU3NUIwOTBCMTRDMDQ5AA==,Muchas gracias!,1
52046,wamid.HBgNNTIxMzMxMDYzMzM0MhUCABIYIDNGODk1OEY3MDMzRDlFRTcyOEUyMjdFNzI1M0FFQjBBAA==,Gracias!,1
52047,wamid.HBgNNTIxNTUyNDE2OTk4NRUCABIYFDNBQkY4MzhFMEU5RTg4NjBBMUVBAA==,Muchas gracias.,1
52048,wamid.HBgNNTIxOTkzMjIyMjI3NxUCABIYIDMyQzU2MDlDQTNCNjg0ODhFODQ2RDg4MzYyMkFCNTgwAA==,Recurso multimedia enviado: audio/ogg; codecs=opus,1
52049,wamid.HBgNNTIxMjI5MTE4MTMyNRUCABIYIDY5NjJCRDZCOTY0QzlCNkM1MUM2OUM2NTJBOTUyM0RGAA==,Gracias,1
52050,wamid.HBgNNTIxNTU2NTgyODQzNBUCABIYIEY4RENFMDk1MzNFNjUzNjY0NjI2RjhCNUY5QzEyQzJEAA==,Gracis,1
52051,wamid.HBgNNTIxNTU1NTA2MTEwNBUCABIYIEE2ODBGNEE4QTcxQkY0MUVDMDRFNkE5MDk4NkIwNUVEAA==,Gracias,1
52052,wamid.HBgNNTIxNTUxMzQxODIxOBUCABIYIENCRjc5MDNDMjc3QThDRUZCRjRBNTM5MEQxQjJGMjQ0AA==,Buenos días,1
52053,wamid.HBgNNTIxNTUxMzQxODIxOBUCABIYIDFFQjM0OUY1NUVCNDI1QzcxODQzMEUwRjczQjg4NDY0AA==,Gracias,1
52054,wamid.HBgNNTIxNzQ0NTg3OTY4NhUCABIYIDk1QzExMEZFNkY5QTY0NzlENDhBOEFGREVFMzZGQ0U2AA==,Muchas gracias. Por toda la información,1
52055,wamid.HBgNNTIxMjI4MTQyNTQ3ORUCABIYIDZFREJGNDk2Nzc3MUM0REZFNTZEOERDMjAzMDNFMUI0AA==,"Gracias,  pero no podré asistir,  bendiciones",1
52056,wamid.HBgNNTIxNzQ0NTg3OTY4NhUCABIYIDc4OEE2M0JBNEFEOTU5RTFEMEE3NjFDQkUxMDQyQ0VBAA==,Es muy importante,1
52057,wamid.HBgNNTIxMzQxMTE2MTQzNhUCABIYFDNBMzQ1OTVBQzM1ODdGMDEzQzU5AA==,Gracias,1
52058,wamid.HBgNNTIxNzQ0NTg3OTY4NhUCABIYIEExMDRCREFFRDI4Q0E2MTZBNTM4QUY3M0JFNzZDREYyAA==,"Le agradezco su atención 
 Y apoyo",1
52059,wamid.HBgNNTIxNzcxMjAyMzQ5ORUCABIYIDZCQUEwRDY0NzY1MzM0OUUzRkI5NjU3MTk4NzQ5M0Q4AA==,Buenos días muchas gracias por su atención,1
52060,wamid.HBgNNTIxOTYxMjE1MzU3NhUCABIYIDgzODIyRDcyMkQ1OTI3RTA1QkYzQzI1NDNDQTFFOTExAA==,Ok mucjas gracias ahorita me registro,1
52061,wamid.HBgNNTIxMzMxNDA2MjkwMRUCABIYIEU1NDEwNUVEREM5RjZFOEFEMjk3RjZGQjgyMTczNzczAA==,Ok muchas gracias,1
52062,wamid.HBgNNTIxOTk5MzU3NTU1OBUCABIYFDNBRkMwNzQ4M0FEMEY5RUFDRjAxAA==,Hola buen día. Gracias!!,1
52063,wamid.HBgNNTIxNTU1NDM1NjU4NRUCABIYFDNBRjVCRUVGNzczMUY4OTFFNUFEAA==,Recurso multimedia enviado: image/jpeg,1
